Feature ID	Taxon	Confidence
f18581ebf9b7e40c3ca714e7cface1e0	k__Animalia;p__Arthropoda	0.9999999999999906
a670b5651dd943c1dab5db1693b450b5	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera	0.9243377828839214
a394e0285c3513777f9a0178c92c1ef4	k__Animalia;p__Arthropoda;c__Insecta	0.7955206849953089
7954d4b62b43051d0f25ca1df21f7480	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Tipulidae;g__Tipula;s__	0.7441813637654432
9e18c69bf8594e1c4087ef76eb7b8174	k__Animalia;p__Arthropoda	0.9999999999999832
aefc2822ec63c8ce4ac7b8f03028a304	k__Animalia;p__Arthropoda;c__Arachnida	0.8400394376305301
57d25d2db69c3589b85118f26c443ece	k__Animalia;p__Arthropoda;c__Arachnida;o__Araneae;f__Philodromidae;g__Tibellus;s__oblongus	0.836574777180053
e20ddda9c4cb2d99f048a24d07cb76ac	k__Animalia;p__Arthropoda;c__Insecta;o__Plecoptera;f__Leuctridae;g__Leuctra;s__maria	0.9961818328441049
a42705d9e385b1b7aff16bebf965bcdc	k__Animalia;p__Arthropoda;c__Insecta	0.8638212102300498
da04d92ed138c53c393bad936f9457b4	k__Animalia;p__Arthropoda	0.9999999999999865
37c62c981dded76db63176a64e452569	k__Animalia;p__Arthropoda	0.999999999999987
e6d9e5b69c0de712072a319178d64c2d	k__Animalia;p__Arthropoda	0.9999999999999749
0736ff7d68d026177d2b07471547ca6e	k__Animalia;p__Arthropoda;c__Arachnida;o__Araneae;f__Gnaphosidae;g__Gnaphosa;s__parvula	0.999633685687934
998b94b967eacc6f6d88916164259571	k__Animalia;p__Arthropoda	0.999999999999979
e54b71fcd7e58257ddce94bf0b5bfa90	k__Animalia;p__Arthropoda;c__Arachnida;o__Araneae;f__Dictynidae;g__Emblyna;s__phylax	0.9999997452987981
67a94176a31ba2fe53b8c31569f513af	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera	0.9264427728607161
1add8759b550aec0bfa78c8f93e6b314	k__Animalia;p__Arthropoda	0.9999999999999889
e4163f0321de0e6d5472f6eef06644b0	k__Animalia;p__Arthropoda;c__Insecta;o__Diptera	0.8548651094661063
79f2d4dc581aa7d1dc20a151f9a4e872	k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Delphacidae;g__Criomorphus;s__conspicuus	0.9999998617727168
3a49ddfaaa781eba09fe442e45e2686e	k__Animalia;p__Arthropoda	0.9999999999999746
f216d93a43e54c17946b59a3a657ad25	k__Animalia;p__Arthropoda	0.9999999999999963
59d9c8d59f06b90b913c01576d14219a	k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Mycetophagidae;g__Litargus;s__tetraspilotus	0.9617089081068747
fe8a2cfdcd1246ca8b9925e9c52d5b1c	k__Animalia;p__Arthropoda;c__Arachnida;o__Araneae;f__Philodromidae;g__Philodromus;s__vulgaris	0.8734763437009877
64c5fa0124f027e1df6664ed004176aa	k__Animalia;p__Arthropoda;c__Arachnida;o__Araneae;f__Lycosidae;g__Trebacosa;s__marxi	0.9999957920264395
a45226d4c6dbb1ad2128d17ca895c3f4	k__Animalia;p__Arthropoda;c__Insecta;o__Plecoptera;f__Leuctridae;g__Leuctra;s__maria	0.9302732143540471
d4ae1facf3fe0124bf28721181a3a912	k__Animalia;p__Arthropoda;c__Insecta;o__Plecoptera;f__Leuctridae;g__Leuctra;s__maria	0.9824011172018821
1c498ea7849e9ee8636874b05d207e4a	k__Animalia;p__Arthropoda	0.9999999999999797
9a39c012ea3044b8c9169b79a935ae33	k__Animalia;p__Arthropoda	0.9999999999999819
2a7743e2f0bfbd077f613266fa80bd13	k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Cicadellidae;g__Stroggylocephalus;s__placidus	0.9998266296904776
0f1f03fa712c612f96df1b52f57e89a0	k__Animalia;p__Arthropoda	0.9999999999999857
a9b26208e6cc32703b51fb8f2a79fd02	k__Animalia;p__Arthropoda;c__Insecta;o__Plecoptera;f__Leuctridae;g__Leuctra;s__maria	0.9980728980005098
f45d97cc83f7f3f99b8268368f951fc9	k__Animalia;p__Arthropoda	0.9999999999999744
bd0f32c73d23cf112df3782c1a2af7a2	k__Animalia;p__Arthropoda;c__Insecta	0.898877526861744
2bd6011d8e40363dbbc40fe0a2399558	k__Animalia;p__Arthropoda	0.9999999999999738
c2956269be6bef44dc269b401ac50ac9	k__Animalia;p__Arthropoda	0.999999999999986
de71f4fed75a2fe17911d01dfd30f29a	k__Animalia;p__Arthropoda;c__Arachnida;o__Araneae;f__Thomisidae;g__Ozyptila;s__distans	0.7269096857833631
56f1b9504773f51b561a4b20a85a24ac	k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;g__Phalaenostola;s__metonalis	0.9409015324552005
ae0fe96c06b77d3d2f1e338c46914ca9	k__Animalia;p__Arthropoda	0.9999999999999897
49ee58d97d16180718cfad1fc05e52f3	k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Cantharidae;g__Rhagonycha	0.98490896993966
250d7c67d242eeb2092fd4e4f3265e18	k__Animalia;p__Arthropoda;c__Insecta	0.7986611430860207
